"trust";"anchor";"se";"gender";"scale";"t";"intTime";"N";"c";"pvc";"d";"cp";"pvcp";"dp";"pvdp";"cn";"pvcn";"dn";"pvdn";"tot";"sbt";"sbt2";"enhm";"enhsd";"totm";"totsd";"sbm";"sbsd";"sbtm";"sbtsd";"diffm";"diffsd"
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"1:2";0;138;-0.143666655102359;0.328327179052184;0.641681950152993;-0.307207264369019;0.22036444047772;0.665550541988033;7.21875750538352e-05;-0.184733922502518;0.301632627938224;0.719199642548293;6.32239943663799e-08;-3.97;1.77253353931176;3.23731354776226;NA;NA;-3.76655;2.62880632817545;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"1:2";240;138;-0.143666655102359;0.328327179052184;0.641681950152993;-0.307207264369019;0.22036444047772;0.665550541988033;7.21875750538352e-05;-0.184733922502518;0.301632627938224;0.719199642548293;6.32239943663799e-08;-3.97;1.77253353931176;3.23731354776226;NA;NA;-3.90305;2.4577873771865;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"1:3";0;207;-0.0982299699557883;0.430772483498881;0.605740691792661;0.0156520246974524;0.935175432672311;0.485907574043294;8.40304110941723e-05;-0.329279287601966;0.0478292707039455;0.800358907771468;6.90533299789152e-11;-3.88;1.15147596481066;2.10666671354757;-8.7952;3.75851555215339;-3.54095;1.8511671172479;5.25425;3.14073582862776;1.08319509096803;0.941392545241919;4.17105490903197;3.09332414606272
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"1:3";240;207;-0.0982299699557883;0.430772483498881;0.605740691792661;0.0156520246974524;0.935175432672311;0.485907574043294;8.40304110941723e-05;-0.329279287601966;0.0478292707039455;0.800358907771468;6.90533299789152e-11;-3.88;1.15147596481066;2.10666671354757;-9.52005;3.83429505782383;-4.05065;1.97758775891769;5.4694;3.15263001636737;1.07760448026914;0.934290791829203;4.39179551973086;3.02294260070345
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"1:4";0;276;-0.158198379955702;0.139652816262567;0.63794550405429;0.010387809886564;0.944476849989238;0.512500216100517;8.82131823114306e-08;-0.454532709249069;0.00552162983779167;0.861364914182384;1.10545957779796e-12;-3.87;1.64111827919367;3.0037212441659;-5.7545;3.62729514935062;-3.8865;3.39343021041612;1.868;0.920630109759058;1.71423063455605;0.897256299794805;0.153769365443949;0.109402917323368
"[9, 10]";"[50, 100]";"[0, 5]";"Une femme";"1";"1:4";240;276;-0.158198379955702;0.139652816262567;0.63794550405429;0.010387809886564;0.944476849989238;0.512500216100517;8.82131823114306e-08;-0.454532709249069;0.00552162983779167;0.861364914182384;1.10545957779796e-12;-3.87;1.64111827919367;3.0037212441659;-5.77305;3.71333143541567;-3.99165;3.61471514860129;1.7814;0.817832064932747;1.62729926312119;0.805251267204564;0.154100736878812;0.116416865723747
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"1:1";0;112;-0.160530314144527;0.302840114503614;0.652122071747285;NA;NA;NA;NA;-0.0948973580975691;0.599771746609628;0.611676554496988;6.29910203355734e-06;1.1;NA;NA;NA;NA;0.91035;2.50654427419355;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"1:1";240;110;-0.155165151739772;0.320635205041235;0.648325086942288;NA;NA;NA;NA;-0.0948973580975691;0.599771746609628;0.611676554496988;6.29910203355734e-06;1.07;NA;NA;NA;NA;1.33945;2.72076570612726;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"2:2";0;112;-0.108515649466453;0.507524215926885;0.610094752675869;NA;NA;NA;NA;-0.281361443022067;0.178994653368383;0.768258617249107;1.35190968702823e-06;1.12;NA;NA;NA;NA;1.06075;2.71428807170147;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"2:2";240;110;-0.105639135321632;0.522438500289028;0.609545718194882;NA;NA;NA;NA;-0.280955913011417;0.182965235442276;0.768472582607107;1.61605546095937e-06;1.11;NA;NA;NA;NA;1.1274;2.69552024420791;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"3:3";0;112;-0.0304422508626874;0.84973387565813;0.535449593839244;0.152513811290004;0.404935607157026;0.436522921674229;0.000278788826811021;NA;NA;NA;NA;1.16;NA;NA;NA;NA;1.0377;2.59478869115749;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"3:3";240;110;-0.023447603910801;0.885156126671662;0.532615739539523;0.152975254621955;0.407050490184274;0.436716676026083;0.000307551613308966;NA;NA;NA;NA;1.15;NA;NA;NA;NA;1.06695;2.74971907153473;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"4:4";0;112;-0.309853350613247;0.0448942581427539;0.739209642646025;-0.16969490872614;0.404990996237353;0.690188497468528;6.69892974030978e-07;NA;NA;NA;NA;1.26;NA;NA;NA;NA;0.7338;2.60868621702467;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"4:4";240;110;-0.310028230520988;0.0453435423903675;0.739229237846995;-0.16969490872614;0.404990996237353;0.690188497468528;6.69892974030978e-07;NA;NA;NA;NA;1.26;NA;NA;NA;NA;1.33955;2.56200402431437;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"1:2";0;224;-0.130251063861424;0.246782989385844;0.628061348654752;-0.119044669497897;0.557125412054962;0.585930319163191;1.96603945259839e-05;-0.188421678239771;0.170606903995943;0.689873733575677;2.86448804177404e-11;1.11;1.11119270155082;2.02510785692147;-5.3018;3.38142394554387;1.16645;1.82168316268942;6.46825;2.74133654771522;1.0337490098174;0.963611079741976;5.4345009901826;2.65884780445798
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"1:2";240;220;-0.126492833197183;0.263385668438628;0.626117816852362;-0.10633237261102;0.603673114733972;0.57813247441294;3.00615151659615e-05;-0.188287009980349;0.172528983518367;0.689925755780517;3.37870045738351e-11;1.09;1.06582187532949;1.9435944962684;-5.39075;3.33833029872975;1.1416;1.85666595875835;6.53235;2.84707643004055;1.05023652849976;1.03543541427596;5.48211347150024;2.54920716614119
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"1:3";0;336;-0.0846700706263227;0.354947567762007;0.58852956423008;0.0250588088135022;0.852455541136527;0.50352907623597;2.21163197887888e-08;-0.224667189784469;0.0833860719766787;0.698497789893167;4.76731196680333e-13;1.13;0.72213127960986;1.32035922269491;-3.3042;2.86701819433243;1.1469;1.66115398225565;4.4511;2.34748957966445;0.59274769732829;0.680335530141303;3.85835230267171;2.20589746718807
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"1:3";240;330;-0.0799851786971912;0.385503626669969;0.586347462993299;0.0314214324208935;0.817147683819163;0.500047626764494;3.54397602769433e-08;-0.221304757855644;0.0897042141549241;0.697213819075555;6.65968982788705e-13;1.11;0.687985727505919;1.25790771487293;-3.38775;2.93110822293768;1.0177;1.52574644718758;4.40545;2.50500901160878;0.777398632628789;0.723174687645194;3.62805136737121;2.3695364977176
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"1:4";0;448;-0.150114127538548;0.0559197365221668;0.632141036987933;-0.0527251468088909;0.639198072769843;0.572091656436461;3.97437793512352e-14;-0.254917774622842;0.0296512906593513;0.704624307896646;1.33701083903545e-15;1.16;1.11821806391107;2.04657551949351;-0.48395;2.85458564304302;0.85965;2.82280846243203;1.3436;0.6041922553352;1.17841184299993;0.575664328739805;0.16518815700007;0.0934963464496907
"[9, 10]";"[50, 100]";"[0, 3]";"all";"all";"1:4";240;440;-0.146891057880112;0.0628987651224249;0.630686916629426;-0.0480334783978965;0.671216577570733;0.569866679170313;6.897026945436e-14;-0.252884370699443;0.0317552867564727;0.703870879681439;1.95775001889472e-15;1.15;1.09534802359425;2.00472004313368;-0.4973;2.98193062650802;0.76225;2.89213427086356;1.25955;0.582335703747672;1.09727723755545;0.548592894317269;0.162272762444549;0.0852095365351612
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"1:1";0;54;-0.367038206786317;0.072814107708173;0.799674662068486;NA;NA;NA;NA;NA;NA;NA;NA;9.32;NA;NA;NA;NA;9.1898;3.84036220548879;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"1:1";240;54;-0.367038206786317;0.072814107708173;0.799674662068486;NA;NA;NA;NA;NA;NA;NA;NA;9.32;NA;NA;NA;NA;9.55;3.87074636044971;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"2:2";0;54;0.0485261489747285;0.812545814889389;0.512698139534116;NA;NA;NA;NA;NA;NA;NA;NA;9.12;NA;NA;NA;NA;9.26465;4.06171101375965;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"2:2";240;54;0.0485261489747285;0.812545814889389;0.512698139534116;NA;NA;NA;NA;NA;NA;NA;NA;9.12;NA;NA;NA;NA;8.75315;4.02444834728935;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"3:3";0;54;-0.173307917285063;0.445553234109762;0.663179770871883;NA;NA;NA;NA;NA;NA;NA;NA;9.05;NA;NA;NA;NA;8.74575;3.86727975468611;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"3:3";240;54;-0.173307917285063;0.445553234109762;0.663179770871883;NA;NA;NA;NA;NA;NA;NA;NA;9.05;NA;NA;NA;NA;9.16775;3.79406445158936;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"4:4";0;54;-0.292705493305676;0.156467606806287;0.754799721206178;NA;NA;NA;NA;NA;NA;NA;NA;9.33;NA;NA;NA;NA;9.2089;3.90541458817468;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"4:4";240;54;-0.292705493305676;0.156467606806287;0.754799721206178;NA;NA;NA;NA;NA;NA;NA;NA;9.33;NA;NA;NA;NA;9.0987;4.09013733597488;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"1:2";0;108;-0.135506088979601;0.345033898461906;0.638688113949579;NA;NA;NA;NA;-0.142210483243822;0.43454232926819;0.626445593114926;5.57677276864077e-06;9.22;NA;NA;NA;NA;9.2633;2.99677181590172;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"1:2";240;108;-0.135506088979601;0.345033898461906;0.638688113949579;NA;NA;NA;NA;-0.142210483243822;0.43454232926819;0.626445593114926;5.57677276864077e-06;9.22;NA;NA;NA;NA;9.24165;2.89525391870365;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"1:3";0;162;-0.148906972767126;0.218022302736741;0.647595757652401;0.016619179497449;0.923606028801516;0.581241071702828;1.49817896675223e-06;-0.21702623132747;0.206141861552165;0.660438204297518;3.43488969638679e-07;9.16;0.750104969588598;1.36890249426032;7.83865;3.88065809026869;9.43425;2.25308820729443;1.5956;3.24489775605275;0.777563783548744;0.953498644023842;0.818036216451256;3.09105456207959
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"1:3";240;162;-0.148906972767126;0.218022302736741;0.647595757652401;0.016619179497449;0.923606028801516;0.581241071702828;1.49817896675223e-06;-0.21702623132747;0.206141861552165;0.660438204297518;3.43488969638679e-07;9.16;0.750104969588598;1.36890249426032;7.11515;3.58456209382996;8.9293;2.29267448440839;1.81415;3.06414346160005;0.786989007130785;1.01267435551599;1.02716099286921;2.9632438238772
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"1:4";0;216;-0.189025444483999;0.0677633797692335;0.676530908802789;-0.0657807095018471;0.662218498734753;0.638008055721019;1.52411791046461e-09;-0.198294079837649;0.179282339888565;0.644922343289444;1.49064377896399e-08;9.2;0.988086265555372;1.8082639694037;8.2483;4.22670774977524;9.4297;4.17640126756741;1.1814;0.903614205934053;1.0300578223782;0.860634827348534;0.151342177621798;0.123579197680298
"[9, 10]";"[50, 100]";"[0, 3]";"all";"0";"1:4";240;216;-0.189025444483999;0.0677633797692335;0.676530908802789;-0.0657807095018471;0.662218498734753;0.638008055721019;1.52411791046461e-09;-0.198294079837649;0.179282339888565;0.644922343289444;1.49064377896399e-08;9.2;0.988086265555372;1.8082639694037;7.67135;4.41726246855226;8.89545;4.32410955163868;1.2241;0.864943249075107;1.07237713345774;0.816563762677704;0.151722866542258;0.12397094119484
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"1:1";0;58;0.112400109582394;0.642670484479105;0.462255714130467;NA;NA;NA;NA;NA;NA;NA;NA;-6.56;NA;NA;NA;NA;-6.5532;3.32374263224864;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"1:1";240;56;0.127136615033868;0.601735326358399;0.451333871725239;NA;NA;NA;NA;NA;NA;NA;NA;-6.88;NA;NA;NA;NA;-6.78375;3.21072189905406;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"2:2";0;58;-0.324800959377352;0.224039889851339;0.744974310652004;NA;NA;NA;NA;NA;NA;NA;NA;-6.33;NA;NA;NA;NA;-6.2546;3.33906357648955;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"2:2";240;56;-0.319030828853093;0.241117127391134;0.743255261376336;NA;NA;NA;NA;NA;NA;NA;NA;-6.62;NA;NA;NA;NA;-6.6256;3.67435396023922;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"3:3";0;58;0.112709098795786;0.62210227508955;0.41211382612089;NA;NA;NA;NA;NA;NA;NA;NA;-6.18;NA;NA;NA;NA;-6.26025;3.53987173453854;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"3:3";240;56;0.127165473138223;0.586633102545927;0.405337995237395;NA;NA;NA;NA;NA;NA;NA;NA;-6.47;NA;NA;NA;NA;-6.84585;3.4863712077879;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"4:4";0;58;-0.395341653257423;0.104478119987645;0.767194996484882;NA;NA;NA;NA;NA;NA;NA;NA;-6.26;NA;NA;NA;NA;-6.40255;3.280564818004;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"4:4";240;56;-0.400027450586158;0.103410185402566;0.768782349995319;NA;NA;NA;NA;NA;NA;NA;NA;-6.52;NA;NA;NA;NA;-6.2745;3.72903880403651;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"1:2";0;116;-0.125873911003927;0.482630132259269;0.61853959514516;NA;NA;NA;NA;-0.230867830699039;0.269783344439819;0.750790507853094;1.71947917549871e-06;-6.44;NA;NA;NA;NA;-6.27405;2.30433807574685;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"1:2";240;112;-0.116884887276127;0.519561977797572;0.613457526251637;NA;NA;NA;NA;-0.229884104632932;0.275452172495434;0.750884190602877;2.04323749917945e-06;-6.75;NA;NA;NA;NA;-6.9362;2.27649880166229;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"1:3";0;174;-0.0112582979301108;0.93583951737666;0.525323352509048;-0.0174162383206116;0.929398185895343;0.459741933381667;0.000336742237891861;-0.222718811508471;0.260390947804595;0.726893370208271;5.60949807591966e-07;-6.35;0.83658039016756;1.53233587826079;-13.4837;3.71021533054282;-6.2556;2.15527158801169;7.2281;3.04442275968672;0.932985440874414;0.979473351467819;6.29511455912559;2.9262522793662
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"1:3";240;168;-0.000521765993607335;0.997066661500946;0.519599485709001;-0.00974956010531552;0.961086255097668;0.452219665311255;0.000508159536733256;-0.212528733655494;0.287189063835266;0.722591962028582;7.95844860949263e-07;-6.66;0.774311692743522;1.41832325410402;-14.15165;3.59162213005845;-6.84295;1.82083083291956;7.3087;3.24393121980013;0.848019598180914;0.981382261707575;6.46068040181909;3.03245761794261
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"1:4";0;232;-0.118143490418255;0.32722176019659;0.594275740878553;-0.0888942154581961;0.585953208687752;0.540074659799555;4.30458498198328e-07;-0.31000525541074;0.101707195841418;0.760653498717485;4.26021320899947e-08;-6.33;1.40783149140308;2.57695888752857;-7.91205;3.53846292858706;-6.2385;3.58180757123927;1.67355;0.90696905228847;1.49662891764971;0.862457507400954;0.176921082350294;0.162611939613176
"[9, 10]";"[50, 100]";"[0, 3]";"all";"1";"1:4";240;224;-0.111085951223754;0.363066122278237;0.590446287794949;-0.0821331172249138;0.61932644892909;0.535295533087771;7.24868641530896e-07;-0.303050273899796;0.113290068649146;0.757819072956121;6.44161389807755e-08;-6.62;1.36163313998103;2.49240343879216;-8.02145;3.31981842415315;-6.512;3.35052669676405;1.50945;0.993061960699807;1.3553427069147;0.927884635053057;0.154107293085301;0.157651796951276
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:1";0;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.72;NA;NA;NA;NA;1.6671;4.0036352313025;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:1";240;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.68;NA;NA;NA;NA;1.45875;3.73029320219897;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"2:2";0;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.59;NA;NA;NA;NA;1.65115;3.31968003808746;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"2:2";240;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.57;NA;NA;NA;NA;0.99315;3.77190601052854;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"3:3";0;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.45;NA;NA;NA;NA;1.04475;3.74220421670137;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"3:3";240;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.44;NA;NA;NA;NA;1.84145;3.58368713266436;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"4:4";0;46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.69;NA;NA;NA;NA;2.1293;3.85757305300839;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"4:4";240;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.72;NA;NA;NA;NA;1.65395;3.99017221042454;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:2";0;92;-0.168264345956259;0.271898321331773;0.676980300068165;NA;NA;NA;NA;-0.373445319844058;0.0479965556768346;0.837382857521701;3.48754809656101e-08;1.65;NA;NA;NA;NA;1.6672;2.73097036889434;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:2";240;88;-0.160516802829874;0.300019296207159;0.674246394801981;NA;NA;NA;NA;-0.373140933879328;0.0502501728339516;0.837854768502576;4.5988996679232e-08;1.63;NA;NA;NA;NA;1.52445;2.74550426439828;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:3";0;138;-0.151845020132108;0.234357772041432;0.641040817764617;-0.0276145323421197;0.887909323171611;0.553424007382911;3.51176537951431e-05;-0.28564687676886;0.110414207559928;0.742148548963628;7.84656198980987e-08;1.59;1.15258153070807;2.10879711057338;NA;NA;1.6351;2.07066760045107;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:3";240;132;-0.141987630112453;0.273540663458843;0.637070658652976;-0.0115743500956805;0.953865594094744;0.545847997709621;6.32286382521786e-05;-0.279326593268181;0.122571105570614;0.740166223605568;1.15695240929312e-07;1.56;1.07553107727741;1.9678455859595;NA;NA;1.569;2.27863884257123;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:4";0;184;-0.11820689892577;0.269319951089484;0.620574948090914;0.000207979166895383;0.998960815127528;0.550577003716365;4.18659547867494e-07;-0.233896668222896;0.130524298660948;0.698179651709646;6.50184139774713e-09;1.61;0.864339582460289;1.58184676868583;0.5843;3.50950991009361;1.5651;3.62090066116014;0.9808;0.933146382329306;0.812902565061858;0.814697584326745;0.167897434938142;0.162034344686129
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"all";"1:4";240;176;-0.110502390072961;0.307060920503497;0.617595200189729;0.0117900013308792;0.941919499550068;0.545660560023695;7.32511321942913e-07;-0.229356631484511;0.140862572788029;0.697026074547262;9.41772652930488e-09;1.6;0.808175421826806;1.47906014354629;0.7616;3.79288853741926;1.67;3.79385644610709;0.9084;0.895581807468947;0.738561308547995;0.794871195511543;0.169838691452005;0.157351929222003
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"1:1";0;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.38;NA;NA;NA;NA;7.48505;5.05922730286059;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"1:1";240;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.38;NA;NA;NA;NA;7.5445;5.6691603120053;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"2:2";0;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.06;NA;NA;NA;NA;6.33;6.08974292102886;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"2:2";240;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.06;NA;NA;NA;NA;6.52655;5.7759723754455;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"3:3";0;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.83;NA;NA;NA;NA;6.8642;6.11477133689499;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"3:3";240;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.83;NA;NA;NA;NA;6.4392;5.39587161750192;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"4:4";0;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.15;NA;NA;NA;NA;7.1363;6.19767863091176;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"4:4";240;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.15;NA;NA;NA;NA;6.9321;5.37893318428525;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"1:2";0;48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.22;NA;NA;NA;NA;7.059;3.72414962807099;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"1:2";240;48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.22;NA;NA;NA;NA;7.2998;3.77637511444839;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"1:3";0;72;-0.310441710169284;0.0760650480649073;0.739730063419508;NA;NA;NA;NA;NA;NA;NA;NA;7.09;NA;NA;NA;NA;7.2303;3.07548777191129;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"1:3";240;72;-0.310441710169284;0.0760650480649073;0.739730063419508;NA;NA;NA;NA;NA;NA;NA;NA;7.09;NA;NA;NA;NA;6.92745;3.13773275338393;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"1:4";0;96;-0.222557564889323;0.131655193971493;0.687379670711;NA;NA;NA;NA;NA;NA;NA;NA;7.11;NA;NA;NA;NA;6.46815;5.61314099561764;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"0";"1:4";240;96;-0.222557564889323;0.131655193971493;0.687379670711;NA;NA;NA;NA;NA;NA;NA;NA;7.11;NA;NA;NA;NA;7.58805;5.36290522569614;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"1";"1:1";0;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.46;NA;NA;NA;NA;-4.2861;4.29307316218573;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"1";"1:1";240;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.16;NA;NA;NA;NA;-5.4459;4.54938498135107;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"1";"2:2";0;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.38;NA;NA;NA;NA;-4.26355;4.32538340561015;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"1";"2:2";240;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.01;NA;NA;NA;NA;-4.38365;3.91490184548719;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"1";"3:3";0;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.42;NA;NA;NA;NA;-4.22175;4.27640510717864;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"1";"3:3";240;20;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.04;NA;NA;NA;NA;-5.05185;4.57509744823037;NA;NA;NA;NA;NA;NA
"[9, 10]";"[50, 100]";"[0, 3]";"Un homme";"1";"4:4";0;22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.27;NA;NA;NA;NA;-3.9613;4.19881310221552;NA;NA;NA;NA;NA;NA
